horizon,k,p_convolution_exact,p_convolution_empirical,p_path_count,abs_diff_exact,abs_diff_empirical
500,420,4.414308325567684e-57,3.3645370736861736e-56,4.4143083255676857e-57,1.6979398272800086e-72,2.923106241129405e-56
500,421,8.388234347872082e-58,6.47060375770689e-57,8.388234347872086e-58,4.2448495682000214e-73,5.631780322919681e-57
500,422,1.5703092736537785e-58,1.2259451568176769e-57,1.5703092736537793e-58,7.074749280333369e-74,1.0689142294522989e-57
500,423,2.895605752836755e-59,2.2878991339328996e-58,2.895605752836756e-59,8.843436600416711e-75,1.998338558649224e-58
500,424,5.258529315293163e-60,4.205071056354881e-59,5.258529315293165e-60,2.210859150104178e-75,3.6792181248255644e-59
500,425,9.403487716759541e-61,7.610437038339891e-60,9.403487716759543e-61,1.3817869688151111e-76,6.670088266663937e-60
500,426,1.6555436121055535e-61,1.3560411165177565e-60,1.655543612105553e-61,3.454467422037778e-77,1.1904867553072012e-60
500,427,2.8690919741407723e-62,2.3784186354202e-61,2.8690919741407715e-62,8.636168555094445e-78,2.0915094380061227e-61
500,428,4.893544722249449e-63,4.105622232177847e-62,4.893544722249447e-63,2.1590421387736112e-78,3.6162677599529027e-62
500,429,8.212942191187886e-64,6.973740567439739e-63,8.212942191187883e-64,2.698802673467014e-79,6.152446348320951e-63
500,430,1.3560904548240463e-64,1.1653792376817901e-63,1.3560904548240458e-64,5.060255012750651e-80,1.0297701921993855e-63
500,431,2.2024670960019306e-65,1.9155771267407618e-64,2.2024670960019306e-65,0.0,1.6953304171405687e-64
500,432,3.5178293894475274e-66,3.0965392045696224e-65,3.517829389447528e-66,5.271098971615262e-82,2.7447562656248698e-65
500,433,5.524535761718979e-67,4.921632657520149e-66,5.524535761718981e-67,1.976662114355723e-82,4.3691790813482515e-66
500,434,8.528661198967088e-68,7.689637464931828e-67,8.52866119896709e-68,1.6472184286297693e-83,6.83677134503512e-67
500,435,1.2940037681191447e-68,1.180788568472013e-67,1.2940037681191449e-68,2.0590230357872116e-84,1.0513881916600985e-67
500,436,1.929134057975789e-69,1.7816016394787284e-68,1.9291340579757893e-69,2.5737787947340145e-85,1.5886882336811494e-68
500,437,2.8252764235801025e-70,2.640710163871063e-69,2.8252764235801032e-70,6.434446986835036e-86,2.3581825215130524e-69
500,438,4.063753759943982e-71,3.8441362505126706e-70,4.0637537599439846e-71,2.4129176200631386e-86,3.437760874518272e-70
500,439,5.739242212221571e-72,5.49461842162259e-71,5.739242212221573e-72,2.010764683385949e-87,4.920694200400433e-71
500,440,7.956676703307177e-73,7.709501418997892e-72,7.956676703307179e-73,2.513455854232436e-88,6.913833748667173e-72
500,441,1.0825410480690038e-73,1.0615746762906525e-72,1.0825410480690041e-73,3.141819817790545e-89,9.533205714837521e-73
500,442,1.4450208560197112e-74,1.4341411213105644e-73,1.4450208560197112e-74,0.0,1.2896390357085932e-73
500,443,1.8919008950145206e-75,1.9003244329686654e-74,1.8919008950145203e-75,2.4545467326488633e-91,1.7111343434672133e-74
500,444,2.4287916895456685e-76,2.4690576711460027e-75,2.4287916895456682e-76,3.068183415811079e-92,2.2261785021914357e-75
500,445,3.0564569576305048e-77,3.1446393634092465e-76,3.0564569576305036e-77,1.1505687809291547e-92,2.838993667646196e-76
500,446,3.769173378243896e-78,3.924734414952352e-77,3.7691733782438945e-78,1.4382109761614433e-93,3.5478170771279625e-77
500,447,4.5533638126436325e-79,4.798528809498412e-78,4.553363812643631e-79,1.1985091468012028e-94,4.34319242823405e-78
500,448,5.386792010493582e-80,5.74536412818061e-79,5.386792010493582e-80,0.0,5.206684927131252e-79
500,449,6.238600992108381e-81,6.734202279901773e-80,6.238600992108379e-81,1.8726705418768793e-96,6.1103421806909345e-80
500,450,7.070414457722829e-82,7.724233896101954e-81,7.07041445772283e-82,1.1704190886730496e-97,7.017192450329671e-81
500,451,7.838596959781408e-83,8.666833929830165e-82,7.838596959781408e-83,0.0,7.882974233852024e-82
500,452,8.497594049320553e-84,9.508887656404092e-83,8.497594049320553e-84,0.0,8.659128251472037e-83
500,453,9.00407316484297e-85,1.0197280085645013e-83,9.00407316484297e-85,0.0,9.296872769160716e-84
500,454,9.321397329242725e-86,1.0684100129620619e-84,9.321397329242722e-86,2.8574684782056875e-101,9.751960396696347e-85
500,455,9.423830266926712e-87,1.0931908320214113e-85,9.423830266926708e-87,3.5718355977571093e-102,9.989525293521442e-86
500,456,9.299832500256622e-88,1.0918305659750007e-86,9.29983250025662e-88,2.2323972485981933e-103,9.988322409724344e-87
500,457,8.953886871144231e-89,1.0639061540428005e-87,8.953886871144229e-89,2.7904965607477417e-104,9.743672853313583e-88
500,458,8.4064876737817e-90,1.0109225750042496e-88,8.4064876737817e-90,0.0,9.268576982664326e-89
500,459,7.692210943329661e-91,9.361945231098913e-90,7.69221094332966e-91,1.0900377190420866e-106,8.592724136765948e-90
500,460,6.856101058185132e-92,8.445079017625444e-91,6.856101058185132e-92,0.0,7.75946891180693e-91
500,461,5.94889462749252e-93,7.416079550387963e-92,5.948894627492522e-93,1.7031839360032603e-108,6.821190087638711e-92
500,462,5.021794166065116e-94,6.335904280225105e-93,5.021794166065116e-94,0.0,5.833724863618593e-93
500,463,4.121558926792104e-95,5.262872023163719e-94,4.121558926792104e-95,0.0,4.850716130484509e-94
500,464,3.286587937312669e-96,4.247350968877922e-95,3.286587937312669e-96,0.0,3.918692175146655e-95
500,465,2.544455177274324e-97,3.3279691631267793e-96,2.5444551772743243e-97,5.19770488282245e-113,3.0735236453993467e-96
500,466,1.9110714850772812e-98,2.5297232803191226e-97,1.9110714850772822e-98,9.745696655292093e-114,2.3386161318113943e-97
500,467,1.3913582546601192e-99,1.864003185710306e-98,1.3913582546601198e-99,6.091060409557558e-115,1.724867360244294e-98
500,468,9.81085948798802e-101,1.3302287605808082e-99,9.810859487988024e-101,3.806912755973474e-116,1.2321201657009279e-99
500,469,6.693976622934258e-102,9.185759388016235e-101,6.69397662293426e-102,1.5862136483222808e-117,8.516361725722809e-101
500,470,4.415176070446e-103,6.1318355296603945e-102,4.4151760704460014e-103,1.4870752953021382e-118,5.6903179226157945e-102
500,471,2.812214057608918e-104,3.952778161221058e-103,2.812214057608918e-104,0.0,3.671556755460166e-103
500,472,1.7278433828529369e-105,2.4579329808397654e-104,1.7278433828529369e-105,0.0,2.2851486425544715e-104
500,473,1.0228248355154809e-106,1.4725787325282456e-105,1.0228248355154806e-106,2.420369946780824e-122,1.3702962489766976e-105
500,474,5.826217417493244e-108,8.489371573944129e-107,5.826217417493244e-108,0.0,7.906749832194804e-107
500,475,3.1890874285226165e-109,4.702912271271476e-108,3.189087428522618e-109,1.418185515691889e-124,4.3840035284192145e-108
500,476,1.6749408763249035e-110,2.4998360672961647e-109,1.6749408763249044e-110,8.863659473074306e-126,2.3323419796636744e-109
500,477,8.427375478364296e-112,1.2729636099363185e-110,8.427375478364298e-112,1.8465957235571472e-127,1.1886898551526755e-110
500,478,4.055013305489096e-113,6.199084045424541e-112,4.055013305489098e-113,1.7311834908348255e-128,5.7935827148756315e-112
500,479,1.8624278229803777e-114,2.881550851945409e-113,1.8624278229803788e-114,1.0819896817717659e-129,2.695308069647371e-113
500,480,8.148121725539154e-116,1.2758979564511804e-114,8.148121725539157e-116,3.3812177555367685e-131,1.1944167391957889e-114
500,481,3.387992401471581e-117,5.369235555494662e-116,3.387992401471583e-117,2.1132610972104803e-132,5.0304363153475035e-116
500,482,1.3355156769286313e-118,2.1420549940248327e-117,1.3355156769286324e-118,1.1006568214637918e-133,2.0085034263319696e-117
500,483,4.977077056876887e-120,8.079185638010601e-119,4.977077056876891e-120,4.1274630804892193e-135,7.581477932322912e-119
500,484,1.7481469001427083e-121,2.871988808496794e-120,1.7481469001427096e-121,1.289832212652881e-136,2.697174118482523e-120
500,485,5.767082557171824e-123,9.588983770989733e-122,5.767082557171825e-123,1.3435752215134178e-138,9.01227551527255e-122
500,486,1.779963752213527e-124,2.9952920217650546e-123,1.7799637522135264e-124,6.298008850844146e-140,2.817295646543702e-123
500,487,5.1169389180676334e-126,8.714647811827648e-125,5.116938918067632e-126,1.312085177259197e-141,8.202953920020884e-125
500,488,1.3631189740753942e-127,2.3495514909762247e-126,1.3631189740753938e-127,4.100266178934991e-143,2.2132395935686853e-126
500,489,3.345077236994833e-129,5.835377417689161e-128,3.3450772369948315e-129,1.2813331809171846e-144,5.500869693989678e-128
500,490,7.509357062641459e-131,1.325797365912788e-129,7.509357062641459e-131,0.0,1.2507037952863733e-129
500,491,1.5294006237558973e-132,2.7327962686675343e-131,1.529400623755898e-132,6.256509672447191e-148,2.5798562062919447e-131
500,492,2.7976840678461547e-134,5.0593678772872745e-133,2.7976840678461547e-134,0.0,4.779599470502659e-133
500,493,4.539852442752381e-136,8.309041403881297e-135,4.539852442752381e-136,0.0,7.855056159606059e-135
500,494,6.432989291349527e-138,1.1916085493962168e-136,6.432989291349527e-138,0.0,1.1272786564827215e-136
500,495,7.797562777393366e-140,1.4618111099232905e-138,7.797562777393366e-140,0.0,1.3838354821493568e-138
500,496,7.860446348178797e-142,1.4913898477384772e-140,7.860446348178797e-142,0.0,1.4127853842566893e-140
500,497,6.326314968353156e-144,1.2148044701406885e-142,6.326314968353156e-144,0.0,1.151541320457157e-142
500,498,3.811033113465757e-146,7.406446491973133e-145,3.811033113465757e-146,0.0,7.025343180626557e-145
500,499,1.5274681817498023e-148,3.0043528388466986e-147,1.5274681817498023e-148,0.0,2.8516060206717184e-147
500,500,3.054936363499605e-151,6.081245384063931e-150,3.054936363499605e-151,0.0,5.775751747713971e-150
