horizon,k,p_convolution_exact,p_convolution_empirical,abs_diff
50,94,5.277208697554827e-13,5.708579884990859e-13,4.313711874360319e-14
50,95,1.0536907497721963e-12,1.1341472665469654e-12,8.045651677476909e-14
50,96,2.0750227523748094e-12,2.222728347276689e-12,1.4770559490187976e-13
50,97,4.0315447934908555e-12,4.298477116943679e-12,2.6693232345282337e-13
50,98,7.730188958746905e-12,8.205081889214358e-12,4.748929304674529e-13
50,99,1.463198333885325e-11,1.5463706320269998e-11,8.317229814167491e-13
50,100,2.7348220609845422e-11,2.8782127909530142e-11,1.4339072996847201e-12
50,101,5.048708664631886e-11,5.292019644286823e-11,2.433109796549368e-12
50,102,9.207974184381351e-11,9.614231216792434e-11,4.062570324110826e-12
50,103,1.6595202786415573e-10,1.7262457015803827e-10,6.672542293882533e-12
50,104,2.9561953417560115e-10,3.0639474074477774e-10,1.0775206569176594e-11
50,105,5.206054891977679e-10,5.377024260081744e-10,1.709693681040654e-11
50,106,9.065633904359602e-10,9.33193944145756e-10,2.6630553709795766e-11
50,107,1.5612996304078503e-09,1.60197012983226e-09,4.067049942440966e-11
50,108,2.659831288258477e-09,2.7206282938805445e-09,6.079700562206736e-11
50,109,4.483108764992273e-09,4.571856188176106e-09,8.874742318383246e-11
50,110,7.47714999110331e-09,7.603218432285803e-09,1.2606844118249298e-10
50,111,1.2342288243710306e-08,1.2515662688043492e-08,1.7337444433318618e-10
50,112,2.016629997062959e-08,2.039523475993073e-08,2.2893478930114073e-10
50,113,3.2620683877237824e-08,3.290684740913361e-08,2.861635318957842e-10
50,114,5.224670210996933e-08,5.2576075340096925e-08,3.2937323012759446e-10
50,115,8.286742208490761e-08,8.319428300115929e-08,3.268609162516809e-10
50,116,1.3017441387898642e-07,1.3039441141847335e-07,2.1999753948693116e-10
50,117,2.0255348683619835e-07,2.0245995568904912e-07,9.353114714923053e-11
50,118,3.122333977189208e-07,3.114485405023175e-07,7.848572166032926e-10
50,119,4.768652644406617e-07,4.7473446026000094e-07,2.1308041806607834e-09
50,120,7.216687522218491e-07,7.171018583625448e-07,4.5668938593043365e-09
50,121,1.0823139812552523e-06,1.0735518953674722e-06,8.762085887780129e-09
50,122,1.6087451662487584e-06,1.5930229471767302e-06,1.5722219072028228e-08
50,123,2.370192328811614e-06,2.34326171962962e-06,2.6930609181994004e-08
50,124,3.461659408973827e-06,3.4171236337658833e-06,4.453577520794365e-08
50,125,5.012218253490737e-06,4.940620566382664e-06,7.159768710807299e-08
50,126,7.195474757093113e-06,7.083069685435044e-06,1.1240507165806948e-07
50,127,1.0242601208911849e-05,1.0069724268065968e-05,1.7287694084588041e-07
50,128,1.4458341772715102e-05,1.419728044942319e-05,2.610613232919116e-07
50,129,2.0240388960247792e-05,1.9852646124488154e-05,3.8774283575963796e-07
50,130,2.81024898955442e-05,2.753532205123077e-05,5.671678443134294e-07
50,131,3.870156339956449e-05,3.788367226317162e-05,8.178911363928703e-07
50,132,5.286898358676792e-05,5.170524270303364e-05,1.1637408837342748e-06
50,133,7.164600447711114e-05,7.001111555508276e-05,1.6348889220283846e-06
50,134,9.632305632208071e-05,9.405405548386077e-05,2.2690008382199436e-06
50,135,0.00012848233378648296,0.0001253699087164008,3.1124250700821534e-06
50,136,0.00017004271856230056,0.00016582135608039,4.221362481910562e-06
50,137,0.00022330563933575594,0.00021764270102196366,5.66293831379228e-06
50,138,0.0002909999816091995,0.00028348390358633424,7.516078022865242e-06
50,139,0.00037632363745071257,0.00036645156868191157,9.872068768801e-06
50,140,0.00048297875764174633,0.0004701440866668967,1.2834670974849608e-05
50,141,0.0006151972709364402,0.0005986776392268642,1.651963170957603e-05
50,142,0.0007777528098312548,0.0007566993638042111,2.1053446027043685e-05
50,143,0.0009759548780832199,0.0009493836616683859,2.6571216414833943e-05
50,144,0.001215620964643387,0.001182407488091279,3.3213476552107924e-05
50,145,0.001503022404497239,0.0014619005287806288,4.1121875716610204e-05
50,146,0.0018448001580926836,0.0017943664923226444,5.043366577003926e-05
50,147,0.0022478473678195386,0.0021865723737288915,6.127499409064709e-05
50,148,0.0027191565786067874,0.0026454034963567007,7.37530822500867e-05
50,149,0.003265630887110265,0.0031776834278016684,8.794745930859648e-05
50,150,0.003893859993219572,0.0037899594768409425,0.00010390051637862961
50,151,0.004609864124211587,0.004488256374192434,0.00012160775001915283
50,152,0.005418811011785434,0.005277802852735595,0.00014100815904983903
50,153,0.006324713422041679,0.006162738077677627,0.000161975344364052
50,154,0.007330117038174955,0.007145807112683141,0.00018430992549181395
50,155,0.008435790623981062,0.008228056701710052,0.00020773392227100944
50,156,0.009640432188932076,0.009408544441841062,0.00023188774709101412
50,157,0.010940406165777886,0.010684075759282406,0.00025633040649548043
50,158,0.012329527242603135,0.012048983825933165,0.0002805434166699705
50,159,0.013798906329663567,0.013494967534755462,0.00030393879490810474
50,160,0.015336873090675844,0.015011001788959491,0.00032587130171635344
50,161,0.016928987481129473,0.016583332598146476,0.00034565488298299654
50,162,0.018558149823984613,0.01819556681420968,0.000362583009774934
50,163,0.02020481519200526,0.01982886284245631,0.0003759523495489511
50,164,0.021847313398449933,0.0214622244541373,0.00038508894431263374
50,165,0.023462270928953855,0.023072895091398524,0.0003893758375553315
50,166,0.025025125935616708,0.024636845033873048,0.00038828090174366017
50,167,0.026510722257038648,0.02612933876749577,0.0003813834895428775
50,168,0.027893963643163926,0.02752556516384412,0.000368398479319805
50,169,0.02915050526770112,0.028801308948713782,0.0003491963189873361
50,170,0.03025745649528768,0.029933638699107333,0.0003238177961803479
50,171,0.031194066979600282,0.030901584504724106,0.00029248247487617673
50,172,0.03194236767841757,0.03168677764858115,0.00025559002983641804
50,173,0.03248773937416576,0.032274025309059706,0.00021371406510605623
50,174,0.03281938378113695,0.032651795381012205,0.00016758840012474213
50,175,0.03293067620289252,0.032812589981385955,0.00011808622150656645
50,176,0.032819383781136954,0.03275319087845832,6.619290267863287e-05
50,177,0.03248773937416577,0.032474765714517045,1.297365964872399e-05
50,178,0.03194236767841757,0.031982830164820335,4.046248640276334e-05
50,179,0.03119406697960028,0.03128706773126615,9.300075166586777e-05
50,180,0.03025745649528768,0.030401015327831873,0.0001435588325441918
50,181,0.029150505267701125,0.029341628803650512,0.00019112353594938694
50,182,0.02789396364316393,0.02812874772843956,0.00023478408527563208
50,183,0.026510722257038655,0.02678448284987605,0.0002737605928373951
50,184,0.02502512593561672,0.025332552414330696,0.0003074264787139777
50,185,0.023462270928953866,0.023797594899807737,0.00033532397085387147
50,186,0.021847313398449943,0.022204485615316266,0.00035717221686632286
50,187,0.020204815192005263,0.020577683138922005,0.0003728679469167419
50,188,0.018558149823984616,0.018940628846309947,0.0003824790223253306
50,189,0.01692898748112948,0.0173152190418818,0.00038623156075232035
50,190,0.01533687309067585,0.015721364715796063,0.00038449162512021323
50,191,0.013798906329663574,0.014176649013615187,0.0003777426839516127
50,192,0.012329527242603142,0.01269608742876814,0.0003665601861649985
50,193,0.01094040616577789,0.011291990806546918,0.0003515846407690284
50,194,0.009640432188932081,0.00997392674384328,0.00033349455491119874
50,195,0.008435790623981067,0.008748771095569449,0.0003129804715883821
50,196,0.007330117038174959,0.007620838212893939,0.0002907211747189796
50,197,0.006324713422041684,0.006592076333016955,0.00026736291097527107
50,198,0.005418811011785437,0.005662313244844938,0.000243502233059501
50,199,0.004609864124211591,0.004829536940457841,0.00021967281624625003
50,200,0.003893859993219576,0.004090196349110091,0.00019633635589051462
50,201,0.0032656308871102675,0.0034395083197078158,0.0001738774325975483
50,202,0.0027191565786067896,0.002871758623564839,0.00015260204495804938
50,203,0.0022478473678195403,0.0023805867323547104,0.00013273936453517005
50,204,0.001844800158092685,0.001959246325799797,0.0001144461677071119
50,205,0.0015030224044972403,0.0016008357485045512,9.78133440073109e-05
50,206,0.0012156209646433881,0.0012984948323116754,8.287386766828728e-05
50,207,0.0009759548780832207,0.0010455665207391891,6.96116426559684e-05
50,208,0.0007777528098312554,0.0008357234942515312,5.797068442027584e-05
50,209,0.0006151972709364407,0.0006630614467951919,4.786417585875128e-05
50,210,0.0004829787576417469,0.0005221617800701627,3.918302242841582e-05
50,211,0.000376323637450713,0.00040812726171799487,3.1803624267281864e-05
50,212,0.00029099998160919975,0.00031659465649688795,2.55946748876882e-05
50,213,0.00022330563933575616,0.00024372852039033986,2.0422881054583703e-05
50,214,0.00017004271856230072,0.00018620029145359853,1.615757289129781e-05
50,215,0.00012848233378648307,0.00014115656834993488,1.2674234563451813e-05
50,216,9.632305632208081e-05,0.0001061800892726748,9.857032950593992e-06
50,217,7.16460044771112e-05,7.924645905731907e-05,7.600454580207876e-06
50,218,5.2868983586767964e-05,5.8679164351252224e-05,5.81018076448426e-06
50,219,3.870156339956452e-05,4.310490241209293e-05,4.403339012528416e-06
50,220,2.8102489895544222e-05,3.141075735784449e-05,3.3082674623002656e-06
50,221,2.024038896024781e-05,2.2704309488182306e-05,2.4639205279344974e-06
50,222,1.4458341772715112e-05,1.627737216998558e-05,1.8190303972704694e-06
50,223,1.0242601208911857e-05,1.1573723673988314e-05,1.331122465076457e-06
50,224,7.195474757093119e-06,8.160939743107861e-06,9.65464986014742e-07
50,225,5.0122182534907405e-06,5.706233824497178e-06,6.940155710064378e-07
50,226,3.4616594089738287e-06,3.956070074289739e-06,4.944106653159106e-07
50,227,2.3701923288116154e-06,2.7192218560062518e-06,3.4902952719463634e-07
50,228,1.6087451662487597e-06,1.8528970247424819e-06,2.4415185849372215e-07
50,229,1.082313981255253e-06,1.2515322383378116e-06,1.6921825708255867e-07
50,230,7.216687522218495e-07,8.378637568959751e-07,1.161950046741256e-07
50,231,4.768652644406619e-07,5.559044398384892e-07,7.903917539782726e-08
50,232,3.12233397718921e-07,3.654897660386469e-07,5.325636831972592e-08
50,233,2.0255348683619849e-07,2.380946958074861e-07,3.5541208971287625e-08
50,234,1.301744138789865e-07,1.5366421706868305e-07,2.3489803189696556e-08
50,235,8.286742208490765e-08,9.82406752442058e-08,1.5373253159298157e-08
50,236,5.224670210996937e-08,6.220859029308818e-08,9.961888183118806e-09
50,237,3.2620683877237844e-08,3.901147727000857e-08,6.390793392770724e-09
50,238,2.0166299970629602e-08,2.422465706233506e-08,4.058357091705458e-09
50,239,1.2342288243710313e-08,1.4893053624704935e-08,2.5507653809946226e-09
50,240,7.477149991103313e-09,9.063704933068435e-09,1.5865549419651224e-09
50,241,4.483108764992276e-09,5.459537747193115e-09,9.764289822008395e-10
50,242,2.6598312882584784e-09,3.254343302481587e-09,5.945120142231085e-10
50,243,1.5612996304078509e-09,1.9193509324033532e-09,3.580513019955023e-10
50,244,9.065633904359604e-10,1.119829238453588e-09,2.132658480176277e-10
50,245,5.206054891977681e-10,6.462119500437656e-10,1.2560646084599752e-10
50,246,2.956195341756012e-10,3.687564455017038e-10,7.313691132610262e-11
50,247,1.659520278641558e-10,2.0804509418175737e-10,4.209306631760156e-11
50,248,9.207974184381353e-11,1.1602088628012054e-10,2.394114443630701e-11
50,249,5.048708664631886e-11,6.394092545803322e-11,1.345383881171436e-11
50,250,2.7348220609845425e-11,3.481642672397603e-11,7.468206114130603e-12
50,251,1.4631983338853245e-11,1.8726021074071187e-11,4.094037735217942e-12
50,252,7.730188958746905e-12,9.946058339888608e-12,2.2158693811417037e-12
50,253,4.031544793490855e-12,5.215345987011304e-12,1.1838011935204492e-12
50,254,2.0750227523748094e-12,2.699095285477322e-12,6.240725331025124e-13
50,255,1.0536907497721961e-12,1.3782439047187778e-12,3.2455315494658173e-13
50,256,5.277208697554825e-13,6.94175858355459e-13,1.6645498859997655e-13
50,257,2.6058561644059533e-13,3.447495813373258e-13,8.416396489673046e-14
50,258,1.2682292823002668e-13,1.687625004566134e-13,4.1939572226586724e-14
50,259,6.081119873007323e-14,8.140002268022231e-14,2.0588823950149078e-14
50,260,2.8716769224654665e-14,3.8670380419983357e-14,9.953611195328692e-15
50,261,1.3349693740724108e-14,1.8086580997840987e-14,4.73688725711688e-15
50,262,6.106566269162588e-15,8.324656853838422e-15,2.2180905846758346e-15
50,263,2.74730658585195e-15,3.768805699192096e-15,1.0214991133401458e-15
50,264,1.2150174853374183e-15,1.6774568577588511e-15,4.624393724214328e-16
50,265,5.279465923420183e-16,7.336308843343661e-16,2.0568429199234773e-16
50,266,2.2525816983665646e-16,3.1509054699498383e-16,8.983237715832737e-17
50,267,9.431658635157222e-17,1.3281909937550736e-16,3.8502513023935135e-17
50,268,3.872822365964395e-17,5.4912379526821925e-17,1.6184155867177977e-17
50,269,1.5584516894261816e-17,2.2251597904366193e-17,6.6670810101043766e-18
50,270,6.141249918457127e-18,8.830947539139014e-18,2.6896976206818866e-18
50,271,2.367903172212375e-18,3.429710236476188e-18,1.061807064263813e-18
50,272,8.925505646894372e-19,1.3023646357979884e-18,4.0981407110855123e-19
50,273,3.285868200060651e-19,4.830841836696594e-19,1.5449736366359425e-19
50,274,1.18023265056851e-19,1.748571893032283e-19,5.68339242463773e-20
50,275,4.1314059106561916e-20,6.169233285644832e-20,2.0378273749886408e-20
50,276,1.4076975663055994e-20,2.1190383258818036e-20,7.113407595762042e-21
50,277,4.662520845549229e-21,7.076685284057973e-21,2.4141644385087443e-21
50,278,1.4989746605259783e-21,2.2944146943985625e-21,7.954400338725842e-22
50,279,4.670114692726943e-22,7.210552358746091e-22,2.5404376660191478e-22
50,280,1.4074867726158124e-22,2.1925531310277913e-22,7.850663584119789e-23
50,281,4.095276242089207e-23,6.4381730788445e-23,2.3428968367552934e-23
50,282,1.1478469130064759e-23,1.8216046487471729e-23,6.73757735740697e-24
50,283,3.091512802267124e-24,4.954025277807917e-24,1.8625124755407932e-24
50,284,7.978718495873949e-25,1.2914393286662301e-24,4.935674790788352e-25
50,285,1.9669709997043744e-25,3.2169247055407875e-25,1.2499537058364132e-25
50,286,4.6153050455354825e-26,7.629692131401139e-26,3.0143870858656566e-26
50,287,1.0264601773436059e-26,1.7158879791528453e-26,6.894278018092394e-27
50,288,2.1534700063937524e-27,3.641828088454544e-27,1.4883580820607914e-27
50,289,4.2379059041724705e-28,7.254018232762179e-28,3.0161123285897085e-28
50,290,7.771269334855785e-29,1.3471038096544988e-28,5.699768761689203e-29
50,291,1.317334602058025e-29,2.3139147364686288e-29,9.965801344106038e-30
50,292,2.0442731646373282e-30,3.6410092941153584e-30,1.5967361294780303e-30
50,293,2.869235085184927e-31,5.185654013249778e-31,2.3164189280648504e-31
50,294,3.586576332799405e-32,6.583148001055517e-32,2.996571668256112e-32
50,295,3.91263547501613e-33,7.300379238847228e-33,3.387743763831098e-33
50,296,3.6228106250149347e-34,6.878639093606049e-34,3.2558284685911145e-34
50,297,2.734196698124479e-35,5.289157470144447e-35,2.5549607720199685e-35
50,298,1.5774211719948925e-36,3.113107848255098e-36,1.5356866762602054e-36
50,299,6.185965380372126e-38,1.247431824573934e-37,6.288352865367214e-38
50,300,1.2371930760744252e-39,2.553761761930415e-39,1.3165686858559897e-39
500,500,0.0,0.0,0.0
500,501,0.0,0.0,0.0
500,502,0.0,0.0,0.0
500,503,0.0,0.0,0.0
500,504,0.0,0.0,0.0
500,505,0.0,0.0,0.0
500,506,0.0,0.0,0.0
500,507,0.0,0.0,0.0
500,508,0.0,0.0,0.0
500,509,0.0,0.0,0.0
500,510,0.0,0.0,0.0
500,511,0.0,0.0,0.0
500,512,0.0,0.0,0.0
500,513,0.0,0.0,0.0
500,514,0.0,0.0,0.0
500,515,0.0,0.0,0.0
500,516,0.0,0.0,0.0
500,517,0.0,0.0,0.0
500,518,0.0,0.0,0.0
500,519,0.0,0.0,0.0
500,520,0.0,0.0,0.0
500,521,0.0,0.0,0.0
500,522,0.0,0.0,0.0
500,523,0.0,0.0,0.0
500,524,0.0,0.0,0.0
500,525,0.0,0.0,0.0
500,526,0.0,0.0,0.0
500,527,0.0,0.0,0.0
500,528,0.0,0.0,0.0
500,529,0.0,0.0,0.0
500,530,0.0,0.0,0.0
500,531,0.0,0.0,0.0
500,532,0.0,0.0,0.0
500,533,0.0,0.0,0.0
500,534,0.0,0.0,0.0
500,535,0.0,0.0,0.0
500,536,0.0,0.0,0.0
500,537,0.0,0.0,0.0
500,538,0.0,0.0,0.0
500,539,0.0,0.0,0.0
500,540,0.0,0.0,0.0
500,541,0.0,0.0,0.0
500,542,0.0,0.0,0.0
500,543,0.0,2e-323,2e-323
500,544,0.0,2.7e-322,2.7e-322
500,545,1e-323,3.24e-321,3.23e-321
500,546,1.6e-322,3.753e-320,3.737e-320
500,547,1.877e-321,4.25786e-319,4.2391e-319
500,548,2.143e-320,4.738855e-318,4.71743e-318
500,549,2.3969e-319,5.176497e-317,5.152528e-317
500,550,2.631814e-318,5.55213725e-316,5.5258191e-316
500,551,2.838166e-317,5.849496123e-315,5.821114463e-315
500,552,3.0072797e-316,6.0558639633e-314,6.025791166e-314
500,553,3.13201299e-315,6.1629994226e-313,6.1316792927e-313
500,554,3.207304691e-314,6.167646487787e-312,6.135573440877e-312
500,555,3.2305114907e-313,6.07163200321e-311,6.039326888303e-311
500,556,3.2015394886e-312,5.88155220683174e-310,5.84953681194574e-310
500,557,3.1227696598103e-311,5.608101432720173e-309,5.57687373612207e-309
500,558,2.99879482168397e-310,5.265130955185125e-308,5.235143006968286e-308
500,559,2.83600435914829e-309,4.8685469619002685e-307,4.840186918308785e-307
500,560,2.642066022672489e-308,4.4351624679173164e-306,4.408741807690592e-306
500,561,2.4253601298368304e-307,3.981609628928674e-305,3.9573560276303057e-305
500,562,2.1944204485750205e-306,3.5233993106340384e-304,3.501455106148288e-304
500,563,1.9574289103977517e-305,3.074188032099938e-303,3.0546137429959606e-303
500,564,1.7217998139633738e-304,2.6452829957817156e-302,2.628064997642082e-302
500,565,1.4938754019139923e-303,2.2453879379793667e-301,2.230449183960227e-301
500,566,1.2787406788287567e-302,1.8805691511046154e-300,1.867781744316328e-300
500,567,1.0801528201850089e-301,1.5544041997604111e-299,1.543602671558561e-299
500,568,9.005707241551141e-301,1.2682662788195498e-298,1.2592605715779986e-298
500,569,7.412638139566089e-300,1.0216944558522927e-297,1.0142818177127267e-297
500,570,6.024761833614671e-299,8.128030197504306e-297,8.06778257916816e-297
500,571,4.836222163061083e-298,6.386901917920344e-296,6.338539696289733e-296
500,572,3.834922289526036e-297,4.958157970498846e-295,4.919808747603586e-295
500,573,3.0045066648422676e-296,3.803275434271777e-294,3.773230367623354e-294
500,574,2.3261412861302878e-295,2.883250364421933e-293,2.85998895156063e-293
500,575,1.780012980926568e-294,2.1605869920128196e-292,2.142786862203554e-292
500,576,1.3465117876768013e-293,1.6006690514294269e-291,1.587203933552659e-291
500,577,1.0070958141895288e-292,1.1725875429998118e-290,1.1625165848579165e-290
500,578,7.448637762132754e-292,8.495218418648294e-290,8.420732041026966e-290
500,579,5.448767492816611e-291,6.087782255667707e-289,6.0332945807395405e-289
500,580,3.9427858359715643e-290,4.315855613474214e-288,4.2764277551144984e-288
500,581,2.8226562509310954e-289,3.0273606297194807e-287,2.9991340672101695e-287
500,582,1.9995277159256555e-288,2.1014323859113029e-286,2.0814371087520464e-286
500,583,1.4017631277204545e-287,1.4437222365838042e-285,1.4297046053065998e-285
500,584,9.726603049966584e-287,9.818163004947384e-285,9.720896974447719e-285
500,585,6.681088237885214e-286,6.610207812492785e-284,6.543396930113933e-284
500,586,4.5435084190229614e-285,4.406530153821055e-283,4.361095069630826e-283
500,587,3.0595027765575164e-284,2.90892299638812e-282,2.878327968622545e-282
500,588,2.0402419860300738e-283,1.901854528623203e-281,1.881452108762902e-281
500,589,1.3475300472601102e-282,1.2316474358559212e-280,1.21817213538332e-280
500,590,8.816060563400719e-282,7.90155849441194e-280,7.813397888777932e-280
500,591,5.714025483422823e-281,5.022365792915969e-279,4.96522553808174e-279
500,592,3.6693765550331856e-280,3.16318044485274e-278,3.126486679302408e-278
500,593,2.334934803993624e-279,1.9742826287775316e-277,1.9509332807375955e-277
500,594,1.472442602238176e-278,1.2212736876673203e-276,1.2065492616449385e-276
500,595,9.203030003888652e-278,7.488287711062734e-276,7.396257411023847e-276
500,596,5.701627362691867e-277,4.551603149277842e-275,4.494586875650923e-275
500,597,3.5017733661967047e-276,2.742862925864386e-274,2.7078451922024193e-274
500,598,2.1322747916235963e-275,1.638876415708841e-273,1.6175536677926051e-273
500,599,1.2873837559907425e-274,9.71033683397472e-273,9.581598458375646e-273
500,600,7.707711798989765e-274,5.7057280423076207e-272,5.628650924317723e-272
500,601,4.576542444423591e-273,3.32520433248293e-271,3.279438908038694e-271
500,602,2.695164303317692e-272,1.9221933283176e-270,1.895241685284423e-270
500,603,1.574378070787226e-271,1.1022684638625656e-269,1.0865246831546934e-269
500,604,9.123224405328439e-271,6.27088179114365e-269,6.179649547090366e-269
500,605,5.244957155187807e-270,3.5396417218421427e-268,3.487192150290265e-268
500,606,2.991766927647858e-269,1.982518465094266e-267,1.9526007958177875e-267
500,607,1.6933355173674199e-268,1.101893110072857e-266,1.0849597548991828e-266
500,608,9.510957330371887e-268,6.0780226535913e-266,5.982913080287581e-266
500,609,5.301603104582543e-267,3.3275256637694404e-265,3.2745096327236147e-265
500,610,2.9331014393877757e-266,1.8082218757345502e-264,1.7788908613406725e-264
500,611,1.6107135634115928e-265,9.754107200088016e-264,9.593035843746857e-264
500,612,8.78040880910258e-265,5.223510614064577e-263,5.135706525973551e-263
500,613,4.751705841169481e-264,2.77721573972978e-262,2.729698681318085e-262
500,614,2.5530266026019774e-263,1.4660924343437064e-261,1.4405621683176866e-261
500,615,1.3619592544690626e-262,7.685099814194315e-261,7.548903888747409e-261
500,616,7.214517556144147e-262,4.000417770871893e-260,3.9282725953104516e-260
500,617,3.7950345934565066e-261,2.0680429170436348e-259,2.0300925711090696e-259
500,618,1.9825299674312667e-260,1.0617988527158467e-258,1.041973553041534e-258
500,619,1.0286062004693604e-259,5.414808092145767e-258,5.31194747209883e-258
500,620,5.300698815262098e-259,2.742907030598743e-257,2.689900042446122e-257
500,621,2.713316665422098e-258,1.3802408854816856e-256,1.3531077188274647e-256
500,622,1.3796834505296079e-257,6.899896189621964e-256,6.761927844569004e-256
500,623,6.969438958167977e-257,3.4269021080481614e-255,3.3572077184664814e-255
500,624,3.4977025615452677e-256,1.6910616783782925e-254,1.65608465276284e-254
500,625,1.7440601780631494e-255,8.291678987329789e-254,8.117272969523474e-254
500,626,8.640920009261942e-255,4.0399596011291926e-253,3.953550401036573e-253
500,627,4.254067601130912e-254,1.9560901449385664e-252,1.9135494689272574e-252
500,628,2.0812305898227824e-253,9.412464947923575e-252,9.204341888941297e-252
500,629,1.0118882104999832e-252,4.501378057659823e-251,4.400189236609825e-251
500,630,4.8895185285524975e-252,2.139635317734825e-250,2.0907401324493e-250
500,631,2.34825462145402e-251,1.0109049406067796e-249,9.874223943922394e-250
500,632,1.1209693030447838e-250,4.747674398201064e-249,4.635577467896586e-249
500,633,5.319064220627958e-250,2.216536847342076e-248,2.1633462051357963e-248
500,634,2.508955110183041e-249,1.0287631697899436e-247,1.0036736186881132e-247
500,635,1.1764933901478583e-248,4.7470622323344095e-247,4.6294128933196235e-247
500,636,5.484631835447831e-248,2.177839113651744e-246,2.1229927952972658e-246
500,637,2.5420784822825806e-247,9.934361331634411e-246,9.680153483406153e-246
500,638,1.171482141139633e-246,4.505977323341606e-245,4.388829109227643e-245
500,639,5.367957380330884e-246,2.0323299231209597e-244,1.978650349317651e-244
500,640,2.4458522308476237e-245,9.115416688112154e-244,8.870831465027392e-244
500,641,1.1082045340133155e-244,4.0658988738215456e-243,3.9550784204202143e-243
500,642,4.993426397405866e-244,1.8036599763428422e-242,1.7537257123687835e-242
500,643,2.237621219164819e-243,7.9577597902983e-242,7.733997668381818e-242
500,644,9.972488577641668e-243,3.492084628255147e-241,3.39235974247873e-241
500,645,4.4204772129334335e-242,1.524248918903169e-240,1.4800441467738347e-240
500,646,1.9489589313009153e-241,6.617948322572937e-240,6.423052429442845e-240
500,647,8.547185945470253e-241,2.8582884042856713e-239,2.772816544830969e-239
500,648,3.7286299652508147e-240,1.2280682671111752e-238,1.190781967458667e-238
500,649,1.6180783782576391e-239,5.24917529357504e-238,5.087367455749276e-238
500,650,6.985414213818602e-239,2.2321830348354804e-237,2.1623288926972945e-237
500,651,3.000164433674212e-238,9.444011108834446e-237,9.143994665467025e-237
500,652,1.281964302576069e-237,3.975471839484522e-236,3.8472754092269157e-236
500,653,5.450071882756748e-237,1.6651128773449533e-235,1.610612158517386e-235
500,654,2.3053727530079426e-236,6.939665559832825e-235,6.709128284532032e-235
500,655,9.703081372765218e-236,2.8779953448602227e-234,2.78096453113257e-234
500,656,4.063726904435332e-235,1.1877222852483813e-233,1.147085016204028e-233
500,657,1.6935662122154698e-234,4.877860268390096e-233,4.708503647168549e-233
500,658,7.023586745046184e-234,1.9936530139089037e-232,1.923417146458442e-232
500,659,2.898750802372722e-233,8.109451427682047e-232,7.819576347444775e-232
500,660,1.1906217623621537e-232,3.2829991240481153e-231,3.1639369478119e-231
500,661,4.867022838238047e-232,1.3228266448295397e-230,1.2741564164471592e-230
500,662,1.980135944037684e-231,5.30521833568949e-230,5.107204741285721e-230
500,663,8.018329593852869e-231,2.1178092013819595e-229,2.0376259054434307e-229
500,664,3.231804580994056e-230,8.415279050388816e-229,8.09209859228941e-229
500,665,1.2965623119795164e-229,3.3286108137344794e-228,3.1989545825365276e-228
500,666,5.177778127856057e-229,1.31064422441305e-227,1.2588664431344896e-227
500,667,2.0583046767894037e-228,5.137457252445603e-227,4.931626784766662e-227
500,668,8.145285656257246e-228,2.004782897747061e-226,1.9233300411844887e-226
500,669,3.2088357249462953e-227,7.788541504285451e-226,7.467657931790821e-226
500,670,1.2584821093079152e-226,3.0125089770438156e-225,2.886660766113024e-225
500,671,4.9138140855670256e-226,1.1601057155774476e-224,1.1109675747217773e-224
500,672,1.9101877332555826e-225,4.448127227515401e-224,4.257108454189843e-224
500,673,7.393199265973693e-225,1.698167383554518e-223,1.6242353908947812e-223
500,674,2.849056138984324e-224,6.455360892790512e-223,6.170455278892079e-223
500,675,1.0931880596303717e-223,2.4434879938671076e-222,2.3341691879040706e-222
500,676,4.1766387243672984e-223,9.210056537685077e-222,8.792392665248346e-222
500,677,1.5889485090050354e-222,3.456920428208251e-221,3.2980255773077475e-221
500,678,6.019441331389274e-222,1.2921231603715092e-220,1.2319287470576165e-220
500,679,2.2707975225698547e-221,4.809701998426036e-220,4.58262224616905e-220
500,680,8.530780459140852e-221,1.7829710703262644e-219,1.697663265734856e-219
500,681,3.1915331790665744e-220,6.582551811330148e-219,6.263398493423491e-219
500,682,1.189110400783167e-219,2.4203601042366133e-218,2.3014490641582967e-218
500,683,4.412340669577824e-219,8.863660254772024e-218,8.422426187814241e-218
500,684,1.6306157289515714e-218,3.232996234793175e-217,3.069934661898018e-217
500,685,6.00179974631813e-218,1.1745397188091137e-216,1.1145217213459324e-216
500,686,2.200240078700552e-217,4.2502250009618666e-216,4.0302009930918116e-216
500,687,8.033940657878665e-217,1.531965558654073e-215,1.4516261520752864e-215
500,688,2.921919822505761e-216,5.50034560321437e-215,5.208153620963794e-215
500,689,1.0585225566808349e-215,1.9671874887125796e-214,1.861335233044496e-214
500,690,3.8197503525974146e-215,7.008532684011271e-214,6.626557648751529e-214
500,691,1.3730414570861688e-214,2.4873945455612143e-213,2.3500903998525972e-213
500,692,4.916508270345583e-214,8.794456527440584e-213,8.302805700406026e-213
500,693,1.7537386546894528e-213,3.097636819472588e-212,2.922262954003643e-212
500,694,6.231869585737484e-213,1.086974715013407e-211,1.0246560191560321e-211
500,695,2.2061117446477686e-212,3.8000211305988284e-211,3.5794099561340516e-211
500,696,7.7804102534076e-212,1.3235497368245244e-210,1.2457456342904484e-210
